sid,lon,lat,date,s2,s3,ir0,ir1,ir2,ws1,ws2
535d3c9a,32.8422015,1.6282229,2023-02-02 14:16:00+03:00,22,45,irrigated,no,,no,
b2d2120d,33.9621418,1.4277717,2023-02-02 14:17:00+03:00,15,15,irrigated,no,,no,
1efdd8a3,32.9261471,0.7526416,2023-02-02 14:18:00+03:00,30,90,irrigated,yes,green_crops_ds wet_ground_ds,yes,borehole
c7bce09b,32.8420001,1.6281733,2023-02-02 14:18:00+03:00,24,42,irrigated,no,,no,
7f7b3a4e,33.76952,0.4141079,2023-02-02 14:18:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,surface_water
ab2187bc,32.9440977,0.7192191,2023-02-02 14:22:00+03:00,25,30,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
8fe09519,33.0222781,0.7617286,2023-02-02 14:26:00+03:00,31,45,irrigated,yes,wet_ground_ds,yes,surface_water
80aa59ab,33.0222199,0.7616702,2023-02-02 14:29:00+03:00,13,69,irrigated,yes,wet_ground_ds,yes,surface_water
f254ee95,33.8371512,1.4737674,2023-02-02 14:30:00+03:00,5,10,irrigated,no,,yes,surface_water
b8b1a38f,33.0221218,0.7615617,2023-02-02 14:32:00+03:00,13,27,irrigated,no,,yes,surface_water
1bb6e304,32.93459,0.7740661,2023-02-02 14:33:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,shallow_well
93a756fb,33.7505667,0.3210467,2023-02-02 14:33:00+03:00,15,40,irrigated,yes,wet_ground_ds,yes,surface_water
0674df28,31.263903,3.5014065,2023-02-02 14:38:00+03:00,12,15,irrigated,yes,green_crops_ds,yes,shallow_well
8c3fc0c1,32.9347359,0.771754,2023-02-02 14:40:00+03:00,15,18,irrigated,yes,green_crops_ds,yes,shallow_well
c7e164b4,31.2639129,3.5015583,2023-02-02 14:40:00+03:00,6,12,irrigated,yes,green_crops_ds,yes,shallow_well
ba695fae,33.7679867,0.413244,2023-02-02 14:40:00+03:00,6,12,irrigated,yes,green_crops_ds,yes,surface_water
734ec3b6,33.7503567,0.3196293,2023-02-02 14:41:00+03:00,30,50,irrigated,yes,wet_ground_ds,yes,surface_water
61ed1056,33.8361783,0.2167928,2023-02-02 14:41:00+03:00,5,15,irrigated,yes,green_crops_ds irrig_ev_struct_equip_oth,yes,surface_water
bfada046,31.2638979,3.5015703,2023-02-02 14:42:00+03:00,4,20,irrigated,yes,wet_ground_ds,yes,shallow_well
dbcaa770,31.2638205,3.5017147,2023-02-02 14:44:00+03:00,6,15,irrigated,yes,green_crops_ds,yes,shallow_well
5fc43a6c,33.8359567,0.216725,2023-02-02 14:45:00+03:00,20,45,irrigated,yes,green_crops_ds,yes,surface_water
2b0dcd1f,31.2639249,3.5017772,2023-02-02 14:46:00+03:00,5,15,irrigated,yes,green_crops_ds,yes,shallow_well
12a8963a,33.7505006,0.3210242,2023-02-02 14:46:00+03:00,10,15,irrigated,no,,yes,surface_water
ed9ef8be,33.7505497,0.3211773,2023-02-02 14:48:00+03:00,10,20,irrigated,yes,wet_ground_ds,yes,surface_water
825d8ce9,31.2503334,3.5364559,2023-02-02 14:51:00+03:00,6,20,irrigated,yes,green_crops_ds,yes,surface_water
732aff74,31.2642119,3.5021744,2023-02-02 14:51:00+03:00,4,8,irrigated,yes,green_crops_ds,yes,shallow_well
9a6cb4c7,31.2507421,3.53635,2023-02-02 14:53:00+03:00,16,28,irrigated,yes,wet_ground_ds,yes,surface_water
65e68b9c,33.7496356,0.3227601,2023-02-02 14:55:00+03:00,8,25,irrigated,no,,no,
15aab7e1,33.8320483,1.464385,2023-02-02 14:56:00+03:00,75,120,irrigated,yes,furrows_canals,yes,surface_water
4219b519,32.9342645,0.7723021,2023-02-02 14:56:00+03:00,40,50,irrigated,yes,furrows_canals irrig_ev_struct_equip_oth,no,
8c727a18,31.2507314,3.5363476,2023-02-02 14:57:00+03:00,15,30,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
2da93b87,33.7493899,0.3228641,2023-02-02 14:58:00+03:00,5,15,irrigated,no,,no,
858f611b,31.2872147,3.4825014,2023-02-02 15:00:00+03:00,12,30,irrigated,yes,green_crops_ds,yes,surface_water
6fc8dfff,31.2508083,3.5358204,2023-02-02 15:00:00+03:00,5,10,irrigated,yes,green_crops_ds,yes,surface_water
e1b47f2d,33.749348,0.3233774,2023-02-02 15:00:00+03:00,10,40,irrigated,no,,no,
8dcb77a6,33.8321283,1.46485,2023-02-02 15:01:00+03:00,50,120,irrigated,yes,furrows_canals,yes,surface_water
84abf1b7,31.2510812,3.535677,2023-02-02 15:02:00+03:00,20,40,irrigated,yes,green_crops_ds,yes,surface_water
67bbdb16,32.9342646,0.7723018,2023-02-02 15:03:00+03:00,150,180,irrigated,yes,green_crops_ds,no,
e6ef15ae,31.2871147,3.4825756,2023-02-02 15:03:00+03:00,5,6,irrigated,yes,green_crops_ds,yes,surface_water
546389fc,31.2869886,3.4825702,2023-02-02 15:05:00+03:00,5,5,irrigated,yes,green_crops_ds,yes,surface_water
858bf13b,31.2868771,3.4825326,2023-02-02 15:06:00+03:00,10,12,irrigated,yes,green_crops_ds,yes,surface_water
3ef608a2,33.8321635,1.4651568,2023-02-02 15:07:00+03:00,30,115,irrigated,yes,wet_ground_ds,yes,surface_water
286d0170,31.2867827,3.4823152,2023-02-02 15:08:00+03:00,5,10,irrigated,yes,green_crops_ds,yes,surface_water
042b1e69,33.8324296,1.4651814,2023-02-02 15:10:00+03:00,20,50,irrigated,yes,furrows_canals wet_ground_ds,yes,surface_water
1e21384c,32.9346802,0.7719623,2023-02-02 15:10:00+03:00,22,25,irrigated,yes,green_crops_ds,no,
4edbe866,31.2867531,3.4823443,2023-02-02 15:11:00+03:00,5,5,irrigated,yes,green_crops_ds,yes,surface_water
43050f54,31.2867598,3.4823447,2023-02-02 15:13:00+03:00,6,7,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
7712a539,30.0981109,-1.2959668,2023-02-02 15:14:00+03:00,20,40,both_irrigated_non-irrigated,no,,yes,surface_water
7f185f13,31.2866351,3.4822826,2023-02-02 15:15:00+03:00,10,12,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
86ed70e5,32.9347183,0.7717583,2023-02-02 15:18:00+03:00,8,15,irrigated,yes,green_crops_ds,yes,shallow_well
5c9bcf80,32.8254555,1.6177376,2023-02-02 15:19:00+03:00,28,32,irrigated,yes,wet_ground_ds green_crops_ds pump_fuel,yes,surface_water
c6b7a080,32.950199,0.7130904,2023-02-02 15:21:00+03:00,15,25,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
14cadefa,32.8256092,1.6180069,2023-02-02 15:21:00+03:00,17,22,irrigated,yes,wet_ground_ds green_crops_ds pump_fuel,yes,surface_water
2d6c38c7,32.82538,1.61812,2023-02-02 15:23:00+03:00,7,13,irrigated,yes,wet_ground_ds green_crops_ds pump_fuel,yes,surface_water
bae7ec5a,32.8252142,1.6181952,2023-02-02 15:25:00+03:00,14,23,irrigated,yes,wet_ground_ds green_crops_ds pump_fuel,yes,surface_water
6779497c,33.8334093,1.4662012,2023-02-02 15:32:00+03:00,5,20,irrigated,yes,furrows_canals,yes,surface_water
9d15d8ba,32.8241614,1.6189746,2023-02-02 15:33:00+03:00,17,23,irrigated,yes,wet_ground_ds green_crops_ds pump_fuel,yes,surface_water
747b1283,33.7843728,0.337431,2023-02-02 15:34:00+03:00,20,30,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
e4dea28d,29.9473693,-1.4290243,2023-02-02 15:35:00+03:00,4,8,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
29a98aa8,32.8238578,1.6190124,2023-02-02 15:36:00+03:00,20,28,irrigated,yes,green_crops_ds pump_fuel,yes,surface_water
b8f93808,33.7845184,0.337523,2023-02-02 15:37:00+03:00,50,120,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
544bcaa2,29.9474012,-1.4288142,2023-02-02 15:37:00+03:00,10,20,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
66b6c698,32.8237443,1.6192692,2023-02-02 15:39:00+03:00,5,11,irrigated,yes,wet_ground_ds pump_fuel green_crops_ds,yes,surface_water
58e73558,33.7845808,0.3368294,2023-02-02 15:40:00+03:00,16,28,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
50f7f9cd,32.8241674,1.6186629,2023-02-02 15:41:00+03:00,13,15,irrigated,yes,green_crops_ds pump_fuel,yes,surface_water
0c2c7e76,33.784665,0.3364791,2023-02-02 15:42:00+03:00,38,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
c92e4298,31.2014409,3.4200093,2023-02-02 15:43:00+03:00,5,8,irrigated,yes,green_crops_ds,yes,surface_water
ef818973,33.785008,0.3362987,2023-02-02 15:44:00+03:00,21,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
572eb499,32.9438567,0.7659419,2023-02-02 15:48:00+03:00,70,85,irrigated,no,,no,
cf6af749,33.8160458,0.1901801,2023-02-02 15:49:00+03:00,20,50,irrigated,yes,green_crops_ds,yes,surface_water
df4b96c5,33.8161183,0.1901042,2023-02-02 15:53:00+03:00,15,50,irrigated,yes,green_crops_ds,yes,surface_water
e299ecc9,31.2649197,3.532174,2023-02-02 16:01:00+03:00,20,20,irrigated,yes,green_crops_ds,yes,borehole surface_water
8a00d783,31.2649247,3.5321737,2023-02-02 16:03:00+03:00,40,85,irrigated,yes,green_crops_ds,yes,borehole surface_water
fd0f20c9,31.2651974,3.5312049,2023-02-02 16:06:00+03:00,35,40,irrigated,yes,green_crops_ds,yes,borehole surface_water
aceaad39,31.2945806,3.4999137,2023-02-02 16:06:00+03:00,8,22,irrigated,yes,green_crops_ds,yes,shallow_well
86c4d368,31.2779531,3.4536858,2023-02-02 16:08:00+03:00,12,23,irrigated,yes,wet_ground_ds green_crops_ds,yes,shallow_well
c4c88047,31.2944767,3.4998709,2023-02-02 16:08:00+03:00,8,20,irrigated,yes,green_crops_ds,yes,shallow_well
3160cf8e,31.2942127,3.4996691,2023-02-02 16:10:00+03:00,11,23,irrigated,yes,green_crops_ds,yes,shallow_well
a3576d60,31.2778304,3.4537419,2023-02-02 16:11:00+03:00,13,18,irrigated,yes,wet_ground_ds green_crops_ds,yes,shallow_well
7ae80a7f,31.2939024,3.4995642,2023-02-02 16:12:00+03:00,13,25,irrigated,yes,green_crops_ds,yes,shallow_well
e8789178,31.2788145,3.4539178,2023-02-02 16:14:00+03:00,25,40,irrigated,yes,green_crops_ds,yes,shallow_well
7d9295e6,31.293814,3.4994822,2023-02-02 16:14:00+03:00,13,20,irrigated,yes,green_crops_ds,yes,shallow_well
4010f7d4,31.2781117,3.4539637,2023-02-02 16:17:00+03:00,10,23,irrigated,yes,wet_ground_ds green_crops_ds,yes,shallow_well
0a890336,31.2940794,3.4994603,2023-02-02 16:17:00+03:00,6,20,irrigated,yes,green_crops_ds,yes,shallow_well
05248161,31.277753,3.4538996,2023-02-02 16:19:00+03:00,8,13,irrigated,yes,wet_ground_ds green_crops_ds,yes,shallow_well
d11ba49c,31.2778952,3.4538288,2023-02-02 16:21:00+03:00,5,12,irrigated,yes,wet_ground_ds green_crops_ds,yes,shallow_well
912656c4,32.8664692,1.6896713,2023-02-02 16:30:00+03:00,40,80,irrigated,no,,yes,shallow_well borehole
2171ec01,32.8911431,0.7587478,2023-02-02 16:38:00+03:00,500,500,non-irrigated,yes,wet_ground_ds furrows_canals,yes,surface_water
c56d133d,33.8330941,0.1697038,2023-02-02 16:38:00+03:00,15,45,irrigated,yes,green_crops_ds,yes,surface_water
0402d296,33.7681692,0.1978175,2023-02-02 16:46:00+03:00,20,20,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
db871c91,33.796015,1.4681567,2023-02-02 16:47:00+03:00,8,22,irrigated,no,,yes,borehole tap_piped_water
a9307922,33.795979,1.4680956,2023-02-02 16:51:00+03:00,15,20,irrigated,no,,yes,borehole tap_piped_water
cfaa622f,32.87988,0.75157,2023-02-02 17:14:00+03:00,300,1000,irrigated,yes,wet_ground_ds,yes,surface_water
8bc8e1d6,32.8785573,0.7503565,2023-02-02 17:23:00+03:00,200,450,irrigated,yes,wet_ground_ds green_crops_ds pump_manual,yes,borehole
26c2aa58,33.787333,0.2245501,2023-02-02 18:03:00+03:00,20,30,irrigated,yes,green_crops_ds,yes,surface_water
a7d31d8f,32.8779309,1.6861438,2023-02-02 18:27:00+03:00,12,22,irrigated,no,,yes,surface_water
601aff2c,33.7416724,0.2375891,2023-02-02 18:44:00+03:00,30,50,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
dc9b910a,33.7366451,0.2348693,2023-02-02 18:57:00+03:00,20,70,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
08a716b1,33.737548,0.2348412,2023-02-02 19:00:00+03:00,30,60,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
5ca791dd,32.8097049,1.7906823,2023-02-02 19:31:00+03:00,15,20,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
3d52dd83,32.8092038,1.79051,2023-02-02 19:34:00+03:00,15,20,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
e2424759,32.8091807,1.7903186,2023-02-02 19:37:00+03:00,20,25,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
b5740316,32.8094791,1.7904264,2023-02-02 19:40:00+03:00,20,30,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
23115411,32.81075,1.7908367,2023-02-02 19:45:00+03:00,10,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
3df53d61,33.7868255,0.2252877,2023-02-02 20:00:00+03:00,30,45,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
2dac33cd,33.7412764,0.2379343,2023-02-02 20:05:00+03:00,20,30,irrigated,yes,furrows_canals,yes,surface_water
2a0e2ff7,33.7872967,0.22461,2023-02-02 20:12:00+03:00,20,30,irrigated,yes,green_crops_ds,yes,surface_water
fa8c31de,32.7750175,0.7137312,2023-02-03 07:51:00+03:00,25,70,irrigated,yes,green_crops_ds,no,
efdebb42,32.822602,0.6881196,2023-02-03 07:52:00+03:00,10,40,non-irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
4e117df5,32.7774655,0.7072506,2023-02-03 08:26:00+03:00,30,70,irrigated,yes,green_crops_ds,no,
9549dd24,32.7236139,0.6846748,2023-02-03 08:41:00+03:00,10,30,irrigated,yes,pump_manual,yes,tap_piped_water
fcf268e7,32.7778117,0.7073831,2023-02-03 08:55:00+03:00,15,60,irrigated,yes,green_crops_ds,no,
e0aa3c7f,31.3081933,1.601575,2023-02-03 09:10:00+03:00,20,30,both_irrigated_non-irrigated,no,,no,
e774e389,31.2948857,1.6321985,2023-02-03 09:15:00+03:00,2,2,irrigated,yes,wet_ground_ds green_crops_ds,no,
9a775053,32.8219386,0.6873669,2023-02-03 09:22:00+03:00,10,25,non-irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
5af0f1fa,32.8222169,0.6875003,2023-02-03 09:25:00+03:00,20,45,non-irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
a7eacde0,32.830983,0.7177129,2023-02-03 09:26:00+03:00,14,20,irrigated,yes,green_crops_ds,no,
41ef6459,32.7036671,0.6531319,2023-02-03 09:29:00+03:00,30,60,irrigated,no,,yes,surface_water
545aff24,31.3656533,1.6450801,2023-02-03 09:31:00+03:00,10,15,irrigated,yes,green_crops_ds,yes,surface_water
02478bb0,31.3658167,1.64554,2023-02-03 09:35:00+03:00,5,10,irrigated,yes,green_crops_ds,yes,surface_water
9d4a233b,31.3659933,1.6463667,2023-02-03 09:40:00+03:00,10,20,irrigated,yes,green_crops_ds,yes,surface_water
e9f79040,31.3088203,1.6014842,2023-02-03 09:42:00+03:00,5,30,both_irrigated_non-irrigated,no,,no,
880bc1dd,31.308647,1.601774,2023-02-03 09:45:00+03:00,5,15,both_irrigated_non-irrigated,no,,no,
86fc0bf0,32.704085,0.6531473,2023-02-03 09:47:00+03:00,10,50,irrigated,no,,yes,borehole
07a72d8f,31.3086205,1.6018617,2023-02-03 09:49:00+03:00,25,30,both_irrigated_non-irrigated,no,,no,
0c7951f4,31.3517119,1.6021691,2023-02-03 09:50:00+03:00,5,12,irrigated,no,,yes,surface_water
c542cc8d,32.7040281,0.652816,2023-02-03 09:51:00+03:00,35,50,irrigated,no,,yes,borehole
6f1cf099,32.7040267,0.6528133,2023-02-03 09:52:00+03:00,70,100,irrigated,no,,yes,borehole
abd3df8d,32.7705157,0.7419138,2023-02-03 09:53:00+03:00,10,40,irrigated,yes,green_crops_ds,no,
89d1f489,32.70402,0.652705,2023-02-03 09:53:00+03:00,30,40,irrigated,no,,yes,borehole
cab8b5ea,31.3669841,1.6459757,2023-02-03 09:56:00+03:00,10,10,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water shallow_well
49a8f88f,32.7035785,0.6525795,2023-02-03 09:57:00+03:00,15,20,irrigated,no,,yes,surface_water
df08986c,31.3367729,1.6685505,2023-02-03 09:59:00+03:00,21,28,irrigated,no,,yes,surface_water
7d04c14f,29.9881448,-1.3729074,2023-02-03 10:08:00+03:00,7,10,both_irrigated_non-irrigated,no,,no,
af24b28a,32.645497,0.6624382,2023-02-03 10:09:00+03:00,10,15,irrigated,yes,green_crops_ds,yes,surface_water
c9c9cd9e,32.7034629,0.6529105,2023-02-03 10:10:00+03:00,25,40,irrigated,no,,yes,surface_water
8abe0caf,33.7134098,1.4696961,2023-02-03 10:11:00+03:00,100,150,irrigated,yes,wet_ground_ds green_crops_ds drip_irrigation_equip water_lines,yes,surface_water
b9193906,32.7034121,0.6531228,2023-02-03 10:12:00+03:00,30,35,irrigated,no,,yes,surface_water
3a67bb96,32.6457037,0.6626201,2023-02-03 10:12:00+03:00,15,20,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
909af493,29.9882214,-1.3727841,2023-02-03 10:12:00+03:00,5,8,both_irrigated_non-irrigated,no,,no,
26320537,31.2464105,1.5751284,2023-02-03 10:13:00+03:00,3,20,irrigated,no,,yes,surface_water
4ab7e3d0,31.2463584,1.5752955,2023-02-03 10:16:00+03:00,30,30,irrigated,yes,wet_ground_ds,yes,surface_water
ab5f652d,31.2463668,1.5755491,2023-02-03 10:19:00+03:00,40,60,irrigated,yes,furrows_canals,yes,surface_water
dde73f07,32.8299655,0.7468764,2023-02-03 10:20:00+03:00,6,18,irrigated,yes,green_crops_ds,no,
c01a2510,31.2460978,1.5748421,2023-02-03 10:22:00+03:00,60,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
37f157c5,32.8297768,0.74689,2023-02-03 10:23:00+03:00,15,30,irrigated,no,,no,
f67874e0,32.6442974,0.7302911,2023-02-03 10:24:00+03:00,10,15,non-irrigated,no,,no,
67fd7221,32.6416918,0.6617788,2023-02-03 10:25:00+03:00,20,25,irrigated,yes,green_crops_ds,no,
49be31ec,31.2462382,1.5745977,2023-02-03 10:25:00+03:00,40,75,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
98a559f2,33.7265199,0.5830802,2023-02-03 10:27:00+03:00,30,70,irrigated,no,,no,
3c6a87d3,31.2460631,1.5747272,2023-02-03 10:28:00+03:00,10,60,irrigated,no,,yes,surface_water shallow_well
7ee241df,32.8294712,0.7470288,2023-02-03 10:29:00+03:00,6,19,irrigated,yes,green_crops_ds,no,
82f27fe7,33.7262119,0.5823238,2023-02-03 10:31:00+03:00,15,30,irrigated,no,,no,
a2eaa5e9,31.2460637,1.574709,2023-02-03 10:31:00+03:00,100,100,irrigated,yes,green_crops_ds,yes,surface_water
8964f677,33.7470779,1.4204337,2023-02-03 10:32:00+03:00,10,80,both_irrigated_non-irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
8cefbad9,32.8294202,0.7469996,2023-02-03 10:32:00+03:00,10,50,irrigated,yes,green_crops_ds,no,
7acb91ac,29.9449909,-1.3863509,2023-02-03 10:32:00+03:00,5,10,irrigated,yes,green_crops_ds,yes,harvested_water
e7b75abc,29.9449645,-1.3864585,2023-02-03 10:35:00+03:00,15,20,non-irrigated,no,,no,
b305451b,33.7469829,1.4203133,2023-02-03 10:36:00+03:00,7,10,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
a2375529,33.7469183,1.4203533,2023-02-03 10:39:00+03:00,10,40,irrigated,yes,wet_ground_ds furrows_canals green_crops_ds,yes,surface_water
fb70d06f,32.8265423,0.7553261,2023-02-03 10:41:00+03:00,6,30,irrigated,yes,green_crops_ds,no,
43063770,33.7467452,1.4202258,2023-02-03 10:42:00+03:00,10,50,irrigated,yes,furrows_canals,yes,surface_water
290a5f3f,33.8231168,0.5225411,2023-02-03 10:42:00+03:00,15,50,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
d9305e8f,32.8267194,0.7555036,2023-02-03 10:43:00+03:00,16,30,irrigated,yes,green_crops_ds,no,
6ba05ebe,33.7094407,0.6246892,2023-02-03 10:44:00+03:00,12,16,irrigated,yes,irrig_ev_struct_equip_oth,yes,borehole
7fc3bb49,32.8265472,0.7556576,2023-02-03 10:45:00+03:00,15,50,irrigated,yes,green_crops_ds,no,
3ac272d2,33.7862901,0.6037669,2023-02-03 10:48:00+03:00,6,14,irrigated,yes,green_crops_ds,yes,surface_water
cb267aec,31.2392133,1.5729123,2023-02-03 10:48:00+03:00,5,20,irrigated,yes,wet_ground_ds furrows_canals green_crops_ds,yes,surface_water
ca5162a1,33.7636171,0.6328753,2023-02-03 10:51:00+03:00,18,25,irrigated,yes,green_crops_ds,yes,borehole
7725d4a1,31.2387103,1.5730068,2023-02-03 10:51:00+03:00,7,25,irrigated,yes,furrows_canals,yes,surface_water
31794fd1,33.7864439,0.6034477,2023-02-03 10:52:00+03:00,5,13,irrigated,yes,green_crops_ds,yes,surface_water
3e932ff3,33.7865022,0.6030976,2023-02-03 10:56:00+03:00,8,14,irrigated,yes,green_crops_ds,yes,surface_water
e1b6bb01,31.2389884,1.5735407,2023-02-03 10:56:00+03:00,5,10,irrigated,no,,yes,surface_water
7a1f3365,32.7393601,0.6808003,2023-02-03 10:58:00+03:00,10,30,irrigated,yes,green_crops_ds,yes,surface_water
d3b125d7,33.7022283,1.3689217,2023-02-03 11:01:00+03:00,20,40,irrigated,yes,water_lines,yes,shallow_well
ca81d498,32.7391116,0.680715,2023-02-03 11:02:00+03:00,20,30,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
e36bdc25,33.7867894,0.6026316,2023-02-03 11:02:00+03:00,13,21,irrigated,yes,green_crops_ds,yes,surface_water
62197a13,33.7359188,1.511833,2023-02-03 11:03:00+03:00,12,23,irrigated,yes,green_crops_ds,yes,shallow_well
9e0c504b,33.7022795,1.3688236,2023-02-03 11:04:00+03:00,20,40,irrigated,yes,green_crops_ds,yes,shallow_well
bf87fed1,33.7868816,0.6027429,2023-02-03 11:05:00+03:00,7,9,irrigated,yes,green_crops_ds,yes,surface_water
c7cfd377,33.8233358,0.5222788,2023-02-03 11:05:00+03:00,22,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
a405aea7,33.7358669,1.5118327,2023-02-03 11:06:00+03:00,10,21,irrigated,yes,green_crops_ds wet_ground_ds,yes,shallow_well
3fdcdf0e,33.7023338,1.3688637,2023-02-03 11:06:00+03:00,20,40,irrigated,yes,green_crops_ds,yes,shallow_well
dd065059,32.7391105,0.6807118,2023-02-03 11:06:00+03:00,30,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
0e0375be,33.7867601,0.6030413,2023-02-03 11:07:00+03:00,6,15,irrigated,yes,green_crops_ds,yes,surface_water
2f72763d,33.7358517,1.5119984,2023-02-03 11:08:00+03:00,10,15,irrigated,yes,green_crops_ds,yes,shallow_well
9671618b,32.7388641,0.6796554,2023-02-03 11:08:00+03:00,20,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
dbc685f8,32.7381517,0.6796264,2023-02-03 11:09:00+03:00,20,50,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
98b2b634,33.7635074,0.6357918,2023-02-03 11:09:00+03:00,15,30,irrigated,yes,green_crops_ds,yes,surface_water
8ab593a2,31.0859077,3.1881471,2023-02-03 11:10:00+03:00,12,24,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
2df6fb5d,33.78697,0.6036717,2023-02-03 11:10:00+03:00,8,16,irrigated,yes,green_crops_ds,yes,surface_water
15462c05,33.8246605,0.5213991,2023-02-03 11:10:00+03:00,14,28,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
eac658ce,33.7358578,1.5119815,2023-02-03 11:11:00+03:00,15,26,irrigated,yes,green_crops_ds,yes,shallow_well
043bfb33,32.6378763,0.67541,2023-02-03 11:11:00+03:00,15,30,irrigated,no,,yes,surface_water
a4f63d24,33.7060014,0.6236946,2023-02-03 11:12:00+03:00,15,45,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
6158d74f,32.6377843,0.6752517,2023-02-03 11:14:00+03:00,25,50,irrigated,yes,green_crops_ds,yes,surface_water
10e7bbeb,32.8457407,1.645818,2023-02-03 11:14:00+03:00,12,20,irrigated,yes,green_crops_ds,yes,surface_water
